image_id,scene_category,objects,num_objects,scene_confidence
sunrgbd/kv1/nyudata/nyu0045,bathroom,door;toilet;bathroomsink;container;sink;brush;shelf;showercurtain;jar,9,0.8
sunrgbd/kv1/nyudata/nyu0048,bathroom,bathtub;door;sink;bottle;faucet,5,0.8
sunrgbd/kv1/nyudata/nyu0049,bathroom,toilet;sink;rack;medicinekit;door;bathtub,6,0.867
sunrgbd/kv1/nyudata/nyu0050,living_room,side_table;sofa;pillow;book;coffee_table;table;painting,7,0.75
sunrgbd/kv1/nyudata/nyu0051,living_room,sofa;box;sofa;pillow;bookshelf;painting,6,0.769
sunrgbd/kv1/nyudata/nyu0053,dining_room,door;table;chair;garbage_bin;chair;table;shelf;shelf;shelf;picture;candle,11,1.0
sunrgbd/kv1/nyudata/nyu0054,dining_room,garbage_bin;table;chair;chair;chair;chair;chair;chair,8,1.0
sunrgbd/kv1/nyudata/nyu0055,dining_room,table;chair;chair;shelf;painting;exerciseball,6,1.0
sunrgbd/kv1/nyudata/nyu0058,bedroom,desk;bed;pillow;pillow;painting,5,0.688
sunrgbd/kv1/nyudata/nyu0064,bedroom,nightstand;bed;pillow;door,4,1.0
sunrgbd/kv1/nyudata/nyu0065,bedroom,bed;pillow,2,1.0
sunrgbd/kv1/nyudata/nyu0066,bedroom,dresser;lamp;cupboard;pictureframe;airconditioner;lotion,6,1.0
sunrgbd/kv1/nyudata/nyu0068,bedroom,dresser;tv;box;dvdplayer;shelf,5,0.5
sunrgbd/kv1/nyudata/nyu0069,bedroom,dresser;box;bookshelf;hamper,4,1.0
sunrgbd/kv1/nyudata/nyu0070,bedroom,night_stand;bed;pillow;vase;fan,5,1.0
sunrgbd/kv1/nyudata/nyu0071,bedroom,night_stand;bed;pillow;vase;box,5,1.0
sunrgbd/kv1/nyudata/nyu0073,bedroom,nightstand;bed;pillow;pillow;pillow;picture;picture;picture,8,1.0
sunrgbd/kv1/nyudata/nyu0074,bedroom,bed;pillow;pillow,3,1.0
sunrgbd/kv1/nyudata/nyu0075,bedroom,dresser;towel,2,0.5
sunrgbd/kv1/nyudata/nyu0081,bedroom,night_stand;bed;pillow;lamp;alarm,5,1.0
sunrgbd/kv1/nyudata/nyu0082,bedroom,dresser;bed;books;suits_case,4,1.0
sunrgbd/kv1/nyudata/nyu0083,office,desk;laptop;books;books,4,1.0
sunrgbd/kv1/nyudata/nyu0093,office,desk;box;box;box;notebook;notebook;notebook;notebook;displaycase,9,1.0
sunrgbd/kv1/nyudata/nyu0103,kitchen,shelf;shelf;cabinet;table,4,1.0
sunrgbd/kv1/nyudata/nyu0108,kitchen,counter;printer;organizer;counter;hingedoor;cart,6,0.571
sunrgbd/kv1/nyudata/nyu0111,office,counter;desktop;computer;computer;computer;box;box;books;books,9,0.818
sunrgbd/kv1/nyudata/nyu0112,office,garbage_bin;box;computer;box;box;computer;box;laptop;box;counter,10,0.818
sunrgbd/kv1/nyudata/nyu0114,kitchen,counter;cashregister;cashregister;cashregister;cashregister,5,1.0
sunrgbd/kv1/nyudata/nyu0120,office,desk;table;chair;table;bench,5,0.833
sunrgbd/kv1/nyudata/nyu0121,office,monitor;monitor;door;monitor;counter;shelf,6,0.818
sunrgbd/kv1/nyudata/nyu0122,kitchen,bucket;table;box;counter,4,1.0
sunrgbd/kv1/nyudata/nyu0123,kitchen,counter;recycle_bin;monitor;box;tissuebox;computerrack;garbage_bin;cups;counter,9,0.571
sunrgbd/kv1/nyudata/nyu0124,office,desk;box;tissuebox;mug;vase;cups;cups;cups;cups;thermos;thermos;thermos;thermos;counter,14,0.714
sunrgbd/kv1/nyudata/nyu0130,kitchen,stove;stove;fridge;kettle;tray;sink;kitchen_cabinet;tray;counter,9,0.889
sunrgbd/kv1/nyudata/nyu0135,kitchen,oil;pitcher;tray;box;spicerack;sink;counter;kitchen_cabinet,8,0.75
sunrgbd/kv1/nyudata/nyu0136,kitchen,box;box;box;box;tray;stove;microwave;spicerack,8,1.0
sunrgbd/kv1/nyudata/nyu0138,kitchen,box;box;cup;stove;kitchen_counter;kitchen_cabinet;bowl;stove;kitchen;sink;kitchen_cabinet;airconditioner;ladder,13,0.88
sunrgbd/kv1/nyudata/nyu0139,kitchen,box;toasteroven;coffeemaker;bowl;spoonholder;tray;dishwasher;kitchen_cabinet;kitchen_cabinet;kitchen_counter,10,1.0
sunrgbd/kv1/nyudata/nyu0140,kitchen,bowl;coffeemaker;sink;grillbar;kitchen_counter;pitcher;canopener;kitchen_cabinet,8,0.7
sunrgbd/kv1/nyudata/nyu0142,dining_room,knife;kitchen_counter;kitchen_counter;tray;box;bowl;plate;bottle;bottle;can,10,1.0
sunrgbd/kv1/nyudata/nyu0143,kitchen,kitchen_cabinet;sink;kitchenutensils;kitchen_counter;kitchen_counter;bottle;bottle;spoonholder;jam;dishwasher,10,0.8
sunrgbd/kv1/nyudata/nyu0144,kitchen,stove;ricecooker;kitchen_counter;kitchen_counter;kitchen_cabinet;kitchen_cabinet;microwave;kitchen_counter;flour;dishwasher;sink,11,0.897
sunrgbd/kv1/nyudata/nyu0145,kitchen,box;microwave;kitchen_cabinet;stove;kitchen_counter;toasteroven;kitchen_counter;container;fridge,9,1.0
sunrgbd/kv1/nyudata/nyu0146,living_room,table;tv;laptop;chair;tv_stand;stool;cabinet,7,0.375
sunrgbd/kv1/nyudata/nyu0147,living_room,tv;chair;tv_stand;table;picture,5,0.75
sunrgbd/kv1/nyudata/nyu0149,dining_room,table;lamp;chair;painting;painting,5,1.0
sunrgbd/kv1/nyudata/nyu0150,dining_room,door;chair;back_pack,3,1.0
sunrgbd/kv1/nyudata/nyu0151,living_room,sofa;pillow;lamp,3,0.625
sunrgbd/kv1/nyudata/nyu0156,living_room,pillow;sofa;tv;tv_stand;lamp;pillow;coffee_table;airconditioner,8,0.667
sunrgbd/kv1/nyudata/nyu0157,dining_room,box;chair;chair;box;box;box;box;cabinet;painting;can;table,11,0.667
sunrgbd/kv1/nyudata/nyu0160,living_room,sofa,1,1.0
sunrgbd/kv1/nyudata/nyu0161,kitchen,chair;table;kitchen_counter;dishwasher;kitchen_counter;sofa,6,0.455
sunrgbd/kv1/nyudata/nyu0163,living_room,door;chair;tv;dvdplayer;tv_stand;video;video,7,0.75
sunrgbd/kv1/nyudata/nyu0164,living_room,chair;garbage_bin;tv;cabinet;dvdplayer;books,6,0.6
sunrgbd/kv1/nyudata/nyu0165,dining_room,chair;chair;cabinet,3,0.667
sunrgbd/kv1/nyudata/nyu0166,living_room,door;door;sofa;chair;chair;chair;vase;table;lamp,9,0.625
sunrgbd/kv1/nyudata/nyu0170,bathroom,toilet;door;bathroomvanity;mirror;sink,5,0.818
sunrgbd/kv1/nyudata/nyu0177,bedroom,dresser;tv;dvdplayer,3,0.5
sunrgbd/kv1/nyudata/nyu0178,bedroom,bed;nightstand;chair;blanket;painting;alarm;painting;painting,8,0.917
sunrgbd/kv1/nyudata/nyu0179,bedroom,bed;sofa_chair;pillow;pillow;pillow;jersey;jersey,7,1.0
sunrgbd/kv1/nyudata/nyu0203,kitchen,stove;kettle;microwave;kitchen_cabinet;papertowel;cup;kitchen_counter;sink,8,0.842
sunrgbd/kv1/nyudata/nyu0204,kitchen,box;plastic;glasses;pot;sink;mug;glass;brush;kitchen_cabinet;dishwasher,10,0.833
sunrgbd/kv1/nyudata/nyu0205,kitchen,kitchen_counter;stove;toaster;tray;kitchen_cabinet;fridge,6,1.0
sunrgbd/kv1/nyudata/nyu0206,kitchen,towels;cup;tissue;bread;bottle;bread;can;ricecooker;mug;knives;kitchen_cabinet;kitchen_counter;person,13,1.0
sunrgbd/kv1/nyudata/nyu0213,office,bag;chair;chair;chair;computer;computer;computer;whiteboard;shelf;mineralwater;desk;blinds,12,0.56
sunrgbd/kv1/nyudata/nyu0214,kitchen,microwave;tissue;paperwrap;can;coffeemaker;coffeemaker;coffeemaker;kitchen_counter;sink;handdryer;waterdispenser;stove;kitchen_cabinet,13,0.842
sunrgbd/kv1/nyudata/nyu0215,office,chair;computer;desk;box;box;can;paperrack;telephone;chair,9,0.8
sunrgbd/kv1/nyudata/nyu0216,office,computer;computer;cups;desk;chair;papers,6,0.917
sunrgbd/kv1/nyudata/nyu0217,bedroom,bed;pillow;pillow;night_stand;lamp;remotecontrol;picture;painting,8,1.0
sunrgbd/kv1/nyudata/nyu0218,bedroom,bed;tv;drawer;picture;heater;drawer;table;blinds,8,0.625
sunrgbd/kv1/nyudata/nyu0219,bedroom,bed;drawer;chair;blinds;airconditioner,5,0.833
sunrgbd/kv1/nyudata/nyu0223,dining_room,bench;chair,2,1.0
sunrgbd/kv1/nyudata/nyu0224,dining_room,chair;table;jar;jar;sofa_chair;drum;table;drum;rack;sofa_chair,10,1.0
sunrgbd/kv1/nyudata/nyu0225,dining_room,bench;table;chair;paperbag;table;displayrack;displayrack;person,8,1.0
sunrgbd/kv1/nyudata/nyu0226,dining_room,bench;table;chair;chair;paperbag;table;displayrack;shelf;shelf;shelf;table;person,12,1.0
sunrgbd/kv1/nyudata/nyu0228,kitchen,table;table;shelf;shelf;pot;basket;table;pot,8,1.0
sunrgbd/kv1/nyudata/nyu0229,living_room,pillow;sofa;rack;shelf;sofa;rack;dining_table;pillow,8,0.476
sunrgbd/kv1/nyudata/nyu0230,living_room,plates;bottle;bottle;plate;table;chair;rack;pillow;sofa;jar;pot,11,0.357
sunrgbd/kv1/nyudata/nyu0231,bedroom,pillow;pillow;pillow;sofa;rack;shelf;pillow;pillow;sofa;person,10,0.6
sunrgbd/kv1/nyudata/nyu0232,living_room,pillow;sofa;table;cubby;shelf;table;shelf;person,8,0.625
sunrgbd/kv1/nyudata/nyu0233,bedroom,pillow;pillow;pillow;bed;clothes;desk;shelf;desk;shelf,9,0.583
sunrgbd/kv1/nyudata/nyu0234,office,desk;desk;shelf;desk;shelf;shelf;shelf;person;person,9,1.0
sunrgbd/kv1/nyudata/nyu0235,dining_room,shelf;glasses;table;chair;plates;shelf;plates;plates;plates;plates;plates;plates;plates;shelf,14,1.0
sunrgbd/kv1/nyudata/nyu0236,kitchen,chair;chair;table;tray;table;pot,6,0.6
sunrgbd/kv1/nyudata/nyu0237,living_room,sofa;pillow;garbage_bin;sofa_chair;sofa_chair;bench;vase;shelf;vase;decor,10,0.625
sunrgbd/kv1/nyudata/nyu0238,living_room,chair;chair;shelf;table;sofa;table;shelf;vase,8,0.714
sunrgbd/kv1/nyudata/nyu0239,dining_room,shelf;stool;stool;table;chandelier;chair,6,1.0
sunrgbd/kv1/nyudata/nyu0240,bedroom,table;mirror;pillow;pillow;sofa;person,6,0.5
sunrgbd/kv1/nyudata/nyu0241,bedroom,chair;thermos;table;chair;towel;pillow;pillow;sofa;lamp;shelf;chandelier;lamp,12,0.375
sunrgbd/kv1/nyudata/nyu0242,bedroom,pillow;pillow;sofa;plate;plate;table;table;glassjar;cabinet;cushion;lamp;chandelier;cabinet,13,0.353
sunrgbd/kv1/nyudata/nyu0243,dining_room,chair;chair;table;drawer;tissue;mirror,6,0.667
sunrgbd/kv1/nyudata/nyu0244,living_room,sofa;ottoman;sofa_chair;pillow;lamp;cabinet,6,0.667
sunrgbd/kv1/nyudata/nyu0245,living_room,rack;pillow;pillow;sofa_chair;sofa;cabinet;chandelier;bowl;coffee_table;sofa;closet,11,0.667
sunrgbd/kv1/nyudata/nyu0246,living_room,sofa;rack;coffee_table;table;pillow;pillow;sofa;chair;chair;desk;chair;drawer,12,0.5
sunrgbd/kv1/nyudata/nyu0247,bedroom,coffee_table;tray;bowl;pillow;pillow;pillow;pillow;blanket;bench;mirror;chandelier;pillow;desk;chair;chair,15,0.586
sunrgbd/kv1/nyudata/nyu0248,living_room,rack;table;table;chair;chair;table;mirror;bench;lamp;shelf;pillow;coffee_table,12,0.4
sunrgbd/kv1/nyudata/nyu0249,living_room,pillow;pillow;table;table;chair;sofa;sofa;chair,8,0.556
sunrgbd/kv1/nyudata/nyu0251,kitchen,bed;kitchen_cabinet;stove;kitchen_counter;sink;kitchen_cabinet;papertowels,7,0.68
sunrgbd/kv1/nyudata/nyu0252,kitchen,kitchen_cabinet;tray;sink;dishdetergent;papertowelroll;spicerack;kitchen_counter;dishdetergent,8,0.7
sunrgbd/kv1/nyudata/nyu0253,kitchen,kitchen_cabinet;fridge;oven;casserole;toasteroven;tray;pitcher;casserole;towel;pot;sink,11,0.76
sunrgbd/kv1/nyudata/nyu0254,living_room,cabinet;bookshelf;bookshelf;mixer;table;tv;table,7,0.75
sunrgbd/kv1/nyudata/nyu0255,bedroom,sofa;blinds;blinds;pillow;pillow;pillow;person,7,0.643
sunrgbd/kv1/nyudata/nyu0256,office,desk;chair;counter;cabinet;cabinet;laptop;lamp;folders;shelf;painting;clothes;person,12,0.615
sunrgbd/kv1/nyudata/nyu0257,kitchen,box;kitchen_cabinet;kitchen_counter;cabinet;flashlight;glass;clothes,7,1.0
sunrgbd/kv1/nyudata/nyu0258,living_room,sofa;pillow;table;chair;chair;chair;chair;painting;table;drawer;stroller;laptop;chair;curtain;person;person,16,0.312
sunrgbd/kv1/nyudata/nyu0259,living_room,remotecontrol;tv;bookshelf;speaker;bookshelf;tv_stand,6,1.0
sunrgbd/kv1/nyudata/nyu0260,living_room,picture;picture;table;chair;chair;table;sofa,7,0.714
sunrgbd/kv1/nyudata/nyu0261,bedroom,pillow;pillow;pillow;endtable;picture;typewriter;lamp;painting;painting;lamp;laptop;painting;coffee_table;sofa,14,0.429
sunrgbd/kv1/nyudata/nyu0262,living_room,tv;box;table;bookshelf;vase;cabinet;table,7,0.75
sunrgbd/kv1/nyudata/nyu0263,kitchen,table;chair;stool;stool;island;painting;fridge;chair,8,0.714
sunrgbd/kv1/nyudata/nyu0265,living_room,sofa;box;pillow;table;flowers;chair;lamp,7,0.556
sunrgbd/kv1/nyudata/nyu0266,kitchen,table;chair;chair;box;box;painting;table;flowers;kitchen_counter;chair;kitchen_cabinet;person;person,13,0.625
sunrgbd/kv1/nyudata/nyu0267,kitchen,fridge;bottle;box;stove;kitchen_cabinet;kitchen_counter;kitchen_counter;kitchen_cabinet;kitchen_cabinet;person;person,11,1.0
sunrgbd/kv1/nyudata/nyu0268,living_room,side_table;sofa;pillow;box;painting;sofa;endtable;chair;towel;lamp;box;flowers;person,13,0.588
sunrgbd/kv1/nyudata/nyu0269,living_room,chair;sofa;table;chair;chair;endtable;painting;painting;balloon;picture;chair;chair;blinds,13,0.5
sunrgbd/kv1/nyudata/nyu0270,dining_room,table;chair;chair;table;chair;chair;chair;paperbag;bag;flowers,10,1.0
sunrgbd/kv1/nyudata/nyu0274,dining_room,table;table;sofa_chair;chair;chair;chair;table;sofa_chair;chair;chair,10,1.0
sunrgbd/kv1/nyudata/nyu0275,dining_room,table;chair;table;chair;chair;chair,6,1.0
sunrgbd/kv1/nyudata/nyu0276,dining_room,table;chair;chair;chair;chair;chair;chair;chair,8,1.0
sunrgbd/kv1/nyudata/nyu0277,office,desk;sofa_chair;sofa_chair;sofa_chair;sofa_chair;garbage_bin;garbage_bin,7,1.0
sunrgbd/kv1/nyudata/nyu0278,dining_room,table;chair;chair;chair;chair;chair;chair;chair;chair;garbage_bin;desk,11,0.615
sunrgbd/kv1/nyudata/nyu0286,office,chair;desk;desk;desk;desk;desk;desk;chair;chair;chair;chair;chair;chair;desk;organizer;chair;file_cabinet;file_cabinet,18,0.843
sunrgbd/kv1/nyudata/nyu0287,office,desk;computer;box;box;box;box;desk;desk;desk;desk;desk;desk;desk;desk;desk;desk;desk;desk;chair;chair;chair;chair;chair;chair;chair;chair;chair;chair;chair;cabinet,30,0.85
sunrgbd/kv1/nyudata/nyu0288,office,desk;desk;desk;desk;desk;chair;chair;chair;chair;chair;desk;desk;chair;shelf;shelf;tray;chair;drawer;desk;desk;chair,21,0.849
sunrgbd/kv1/nyudata/nyu0289,office,chair;desk;desk;desk;chair;chair;desk;desk;desk;desk;desk;desk;chair;chair;chair;organizer;chair;whiteboard;chair;desk;desk;desk;chair;chair;chair,25,0.759
sunrgbd/kv1/nyudata/nyu0290,dining_room,cubby;cubby;chair;chair;chair;chair;chair;chair;chair;tray;table;chair;cassette;whiteboard;desk,15,0.381
sunrgbd/kv1/nyudata/nyu0291,office,bookshelf;shelf;desk;chair;chair;desk;desk;desk;desk;desk;desk;desk;chair;chair;chair;chair;chair;chair;chair;chair;monitor;monitor;desk;garbage_bin;chair;chair;chair,27,0.797
sunrgbd/kv1/nyudata/nyu0292,office,garbage_bin;desk;table;chair;chair;table;chair;garbage_bin;box;box,10,0.625
sunrgbd/kv1/nyudata/nyu0293,dining_room,shelf;bulletinboard;shelf;table;table;chair;chair;chair;box,9,1.0
sunrgbd/kv1/nyudata/nyu0294,office,desk;garbage_bin;table;chair;chair;computer;shelf,7,0.8
sunrgbd/kv1/nyudata/nyu0295,kitchen,door;garbage_bin;table;chair;cabinet;counter,6,0.75
sunrgbd/kv1/nyudata/nyu0303,office,table;desk;garbage_bin;chair;chair;chair;chair;chair;chair;lunchbox;desk;desk;back_pack;back_pack;back_pack;back_pack;back_pack;back_pack;back_pack;back_pack;back_pack;back_pack;back_pack;back_pack;chair,25,0.682
sunrgbd/kv1/nyudata/nyu0304,office,table;desk;desk;desk;desk;chair;chair;chair;chair;chair;chair;desk;chair;desk;desk;chair;chair;chair;chair;chair;person;person;person;person;person,25,0.745
sunrgbd/kv1/nyudata/nyu0305,office,desk;chair;desk;desk;chair;desk;chair;desk;person;person;person,11,0.893
sunrgbd/kv1/nyudata/nyu0306,office,desk;chair;desk;chair;desk;chair;couch;couch;blanket;table;chair;shelf;chair;informationboard;back_pack;chair;person;person;person,19,0.455
sunrgbd/kv1/nyudata/nyu0307,office,desk;notebook;desk;notebook;envelope;desk;chair;desk;desk;desk;desk;desk;garbage_bin;chair;desk;desk;desk;chair;chair;chair;chair;desk;chair;chair;shelf;desk;chair;chair,28,0.867
sunrgbd/kv1/nyudata/nyu0308,office,desk;desk;desk;desk;bag;lunchbox;chair;chair;desk;desk;desk;desk;desk;desk;desk;desk;desk;desk;desk;chair;chair;chair;chair;chair;chair;chair;bag;desk;chair;lamp;shelf;whiteboard,32,0.816
sunrgbd/kv1/nyudata/nyu0309,office,desk;desk;desk;desk;bag;lunchbox;chair;desk;desk;desk;desk;desk;chair;chair;chair;desk;lamp;shelf;desk;bag;bag;bags;desk;shelf,24,0.938
sunrgbd/kv1/nyudata/nyu0313,office,chair;chair;chair;desk;desk;cabinet;box;organizer;back_pack;back_pack;desk;chair;chair;back_pack;back_pack;back_pack;back_pack;back_pack;back_pack;back_pack,20,0.714
sunrgbd/kv1/nyudata/nyu0314,office,desk;desk;desk;desk;desk;chair;chair;chair;chair;desk;desk;laptop;side_table;desk;whiteboard;desk;desk;chair;chair;chair;chair;chair;easel;person;person;person;person,27,0.757
sunrgbd/kv1/nyudata/nyu0318,dining_room,table;chair;chair;table;chair;chair;chair;chair;table;shelf;shelf;tray;board;chair;chair;chair;chair;person;person;person;person;person;person,23,1.0
sunrgbd/kv1/nyudata/nyu0319,office,chair;chair;chair;table;easel;tray;tray;table;chair;shelf;shelf;shelf;chair;desk;desk;desk;desk;person,18,0.8
sunrgbd/kv1/nyudata/nyu0320,office,desk;chair;tray;chair;lunchbox;shelf;shelf;shelf;shelf;desk;desk;thermos;thermos;thermos;desk;chair;bowl;paper;person,19,0.87
sunrgbd/kv1/nyudata/nyu0321,office,chair;chair;chair;chair;table;chair;chair;chair;desk;chair;chair;chair;chair;chair;shelf;toy;desk;desk;desk;desk;chair;toycase,22,0.658
sunrgbd/kv1/nyudata/nyu0322,dining_room,shelf;shelf;chair;chair;table;chair;chair;chair;chair;chair;rack;rack;shelf;box;toy;desk;chair;chair;chair;chair;chair;chair;chair;art_board;board,25,0.737
sunrgbd/kv1/nyudata/nyu0323,office,table;chair;chair;shelf;globe;bookshelf;shelf;board;stool;desk;rack;guitar;guitar;plastictray;basket,15,0.714
sunrgbd/kv1/nyudata/nyu0324,office,chair;endtable;chair;table;shelf;globe;bookshelf;shelf;cabinet;guitar;guitar;desk;basket;shelf,14,0.625
sunrgbd/kv1/nyudata/nyu0336,office,desk;desk;desk;table;desk;computer;computer;computer;chair;chair;printer;cpu;cpu;cpu;clock,15,0.941
sunrgbd/kv1/nyudata/nyu0337,office,box;desk;desk;desk;chair;chair;recycle_bin;cpu;computer;keyboard;computer;keyboard;computer;keyboard;cpu;chair;rack;cabinet,18,0.892
sunrgbd/kv1/nyudata/nyu0338,office,box;box;box;box;box;recycle_bin;desk;desk;chair;chair;computer;keyboard;cpu;computer;keyboard;rack;cabinet,17,0.88
sunrgbd/kv1/nyudata/nyu0339,dining_room,chair;chair;chair;chair;chair;cartoon;table;easel,8,1.0
sunrgbd/kv1/nyudata/nyu0340,dining_room,table;chair;chair;chair;chair;chair;chair;chair;plant;plant;plant,11,1.0
sunrgbd/kv1/nyudata/nyu0341,dining_room,table;chair;chair;chair;plant;plant,6,1.0
sunrgbd/kv1/nyudata/nyu0342,dining_room,box;table;chair;lamp;flowerbase;chair;chair;chair;plastictray;plant;drawer,11,1.0
sunrgbd/kv1/nyudata/nyu0343,dining_room,box;table;chair;chair;lamp;flowerbase;counter;lamp;chair,9,0.6
sunrgbd/kv1/nyudata/nyu0344,dining_room,picture;desk;chair;chair;chair;chair;chair;chair;shelf,9,0.545
sunrgbd/kv1/nyudata/nyu0345,dining_room,chair;desk;chair;chair;chair;chair;chair;picture;cabinet,9,0.5
sunrgbd/kv1/nyudata/nyu0346,dining_room,table;chair;chair;chair;tissue;cupboard,6,1.0
sunrgbd/kv1/nyudata/nyu0347,dining_room,table;chair;chair;table;tissue;chair;chair;chair;chair,9,1.0
sunrgbd/kv1/nyudata/nyu0348,bedroom,pillow;sofa_chair;chessset;workoutequipment;workoutequipment,5,1.0
sunrgbd/kv1/nyudata/nyu0349,office,drawer;drawer;rack;desk;workoutequipment;workoutequipment;workoutequipment;workoutequipment;box,9,1.0
sunrgbd/kv1/nyudata/nyu0350,bedroom,sofa_chair;box;pillow;pillow;piano;pianobench;plants;bicycle;guitar;drawer;painting,11,1.0
sunrgbd/kv1/nyudata/nyu0353,bedroom,piano;pianobench;blanket;chair;skate;chairs;songbook;songbook,8,0.667
sunrgbd/kv1/nyudata/nyu0354,bedroom,pianobench;blanket;musicsheet;musicsheet;musicsheet;piano;curtain;curtain,8,1.0
sunrgbd/kv1/nyudata/nyu0365,kitchen,sofa_chair;sofa_chair;bench;globe;telescope;ladder;cabinet;blinds;carpet,9,1.0
sunrgbd/kv1/nyudata/nyu0366,office,chair;cabinet;computer;carpet,4,0.6
sunrgbd/kv1/nyudata/nyu0367,kitchen,cabinet;bookshelf;carpet,3,1.0
sunrgbd/kv1/nyudata/nyu0368,living_room,sofa;pillow;chair;bottle;endtable;diploma;diploma;diploma;desk,9,0.357
sunrgbd/kv1/nyudata/nyu0369,office,chair;desk;picture;printer,4,0.889
sunrgbd/kv1/nyudata/nyu0370,office,garbagebin;picture;pictureframe;printer;desk;cabinet;cabinet,7,0.8
sunrgbd/kv1/nyudata/nyu0371,office,printer;picture;chair;desk;diploma;bookshelf,6,0.889
sunrgbd/kv1/nyudata/nyu0372,living_room,book;book;coffee_table;box;pillow;pillow;sofa;bookshelf,8,0.6
sunrgbd/kv1/nyudata/nyu0373,office,picture;picture;picture;pillow;pillow;sofa;desk;chair;chair;chair;bookshelf;computer,12,0.364
sunrgbd/kv1/nyudata/nyu0374,office,laptop;chair;books;papers;desk;pillow;pillow;sofa;picture;picture;bookshelf;chair,12,0.381
sunrgbd/kv1/nyudata/nyu0375,living_room,sofa;pillow;box;pillow;coffee_table;book;book;chair;desk;paper;bookshelf,11,0.429
sunrgbd/kv1/nyudata/nyu0376,office,drawer;laptop;chair;garbage_bin;bookshelf;desk;books;papers,8,0.889
sunrgbd/kv1/nyudata/nyu0377,living_room,bookshelf;box;box;box;cabinet;ottoman,6,0.75
sunrgbd/kv1/nyudata/nyu0378,living_room,book;ottoman;bookshelf;box;cabinet;chair;lamp;painting;sofa;pillow;cabinet;plants;desk;box,14,0.421
sunrgbd/kv1/nyudata/nyu0379,bedroom,ottoman;sofa_chair;sofa_chair;pillow;chair;printer;painting;plant;cabinet;newspaper;table;endtable;lamp,13,0.273
sunrgbd/kv1/nyudata/nyu0380,office,sofa_chair;sofa;centertable;book;bookshelf;computer;computer;desk;chair,9,0.647
sunrgbd/kv1/nyudata/nyu0381,office,chair;chair;computer;computer;desk;chair;chair;chair;sofa;bookshelf;bookshelf,11,0.524
sunrgbd/kv1/nyudata/nyu0382,office,chair;desk;chair;chair;stool;laptop;lamp;bookshelf;chair;chair,10,0.615
sunrgbd/kv1/nyudata/nyu0383,living_room,chair;desk;chair;sofa;sofa;bookshelf;coffee_table,7,0.667
sunrgbd/kv1/nyudata/nyu0391,office,sofa_chair;desk;diploma;bag;stuffed_toy;diploma;cabinet,7,0.833
sunrgbd/kv1/nyudata/nyu0392,office,chair;book;paper;paper;tissuebox;desk;bag;stuffed_toy;diploma;bookshelf,10,0.833
sunrgbd/kv1/nyudata/nyu0393,office,chair;books;papers;desk;bag;laptop;printer;desk;bookshelf,9,0.941
sunrgbd/kv1/nyudata/nyu0394,office,chair;bag;bag;paperbag;printer;laptop;desk,7,0.917
sunrgbd/kv1/nyudata/nyu0398,living_room,crib;chair;toyhouse;box;tv;bag;table;baby_stroller;blinds;blinds;blinds,11,0.75
sunrgbd/kv1/nyudata/nyu0399,dining_room,chair;stuffed_toy;box;shelf;toyhouse;box;chair;box;crib;blinds;blinds;blinds;baby_stroller,13,1.0
sunrgbd/kv1/nyudata/nyu0400,dining_room,chair;box;box;box;baby_stroller;toyhouse;shelf;box;box;box;blinds,11,1.0
sunrgbd/kv1/nyudata/nyu0401,dining_room,chair;box;chair;box;box;box;box;chair,8,1.0
sunrgbd/kv1/nyudata/nyu0402,bathroom,tv;box;box;box;bathtub;box;box;crib,8,0.625
sunrgbd/kv1/nyudata/nyu0403,living_room,chair;ottoman;chair,3,0.6
sunrgbd/kv1/nyudata/nyu0404,living_room,chair;ottoman;ottoman;plant;chair,5,0.75
sunrgbd/kv1/nyudata/nyu0405,kitchen,cabinet;washing_machine;dryer;container;tray;door;container,7,1.0
sunrgbd/kv1/nyudata/nyu0406,kitchen,washing_machine;dryer;container;tray;cabinet;cabinet,6,1.0
sunrgbd/kv1/nyudata/nyu0407,kitchen,washing_machine;dryer;container;laundrybasket;drawer;cabinet;cabinet,7,1.0
sunrgbd/kv1/nyudata/nyu0408,kitchen,table;box;garbage_bin;kitchen_counter;sink;printer;microwave;toasteroven,8,0.5
sunrgbd/kv1/nyudata/nyu0409,office,recycle_bin;table;box;printer,4,1.0
sunrgbd/kv1/nyudata/nyu0410,kitchen,box;garbage_bin;kitchen_counter;sink;microwave;toasteroven,6,0.667
sunrgbd/kv1/nyudata/nyu0415,dining_room,table;chair;chair;chair;chair;chair,6,1.0
sunrgbd/kv1/nyudata/nyu0416,kitchen,garbage_bin;kitchen_counter;sink;kitchen_cabinet,4,0.7
sunrgbd/kv1/nyudata/nyu0417,bathroom,table;chair;chair;sink;waterdispenser,5,0.429
sunrgbd/kv1/nyudata/nyu0418,bedroom,bed;shelf;centertable;box;cabinet;box;box;box;box;pillow;chair,11,0.8
sunrgbd/kv1/nyudata/nyu0419,bedroom,bed;box;table;pillow;box;box;pillow;box,8,1.0
sunrgbd/kv1/nyudata/nyu0421,dining_room,chair;chair;chair;box;computer;cpu;lamp;table;garbage_bin;picture;picture,11,0.5
sunrgbd/kv1/nyudata/nyu0422,living_room,foosball_table;sofa;table;can;picture;chair;picture;picture,8,0.833
sunrgbd/kv1/nyudata/nyu0423,living_room,tv;table;sofa;pillow;pillow;box,6,0.571
